"2013-11-09","10.00","Running Trail","Wave Universe 4"
"2013-11-08","7.00","Running Trail","Wave Universe 4"
"2013-11-06","7.00","Running Trail","Wave Universe 4"
"2013-11-05","7.00","Running Trail","Wave Universe 4"
"2013-11-03","9.00","Running Trail","MX20v3 Minimus"
"2013-11-02","11.00","Running Trail","Wave Universe 4"
"2013-10-31","7.00","Running Trail","Wave Universe 4"
"2013-10-30","8.00","Running Trail","Wave Universe 4"
"2013-10-29","5.00","Treadmill","Wave Universe 4"
"2013-10-27","9.00","Running Trail","MX20v3 Minimus"
"2013-10-26","12.00","Running Trail","Wave Universe 4"
"2013-10-25","7.00","Running Trail","Wave Universe 4"
"2013-10-24","7.00","Running Trail","Wave Universe 4"
"2013-10-22","7.00","Running Trail","Wave Universe 3"
"2013-10-21","7.00","Running Trail","Wave Universe 4"
"2013-10-20","8.00","Running Trail","Wave Universe 4"
"2013-10-19","10.00","Running Trail","Wave Universe 3"
"2013-10-18","5.00","Running Trail","Wave Universe 3"
"2013-10-17","7.00","Running Trail","Wave Universe 3"
"2013-10-16","6.90","Running Trail","Wave Universe 3"
"2013-10-14","7.00","Running Trail","Wave Universe 3"
"2013-10-13","12.00","Running Trail","Wave Universe 3"
"2013-10-12","11.00","Running Trail","Wave Universe 3"
"2013-10-10","5.00","Running Trail","Wave Universe 3"
"2013-10-09","7.00","Running Trail","Wave Universe 3"
"2013-10-08","7.00","Running Trail","Wave Universe 3"
"2013-10-07","7.00","Running Trail","Wave Universe 3"
"2013-10-06","8.00","Running Trail","Wave Universe 3"
"2013-10-05","8.00","Running Trail","Wave Universe 3"
"2013-10-04","4.00","Treadmill","Wave Universe 3"
"2013-10-03","7.00","Running Trail","Wave Universe 3"
"2013-10-02","4.80","Paved Road","Wave Universe 3"
"2013-10-01","7.00","Running Trail","Wave Universe 3"
"2013-09-30","7.00","Running Trail","Wave Universe 3"
"2013-09-29","8.00","Running Trail","Wave Universe 3"
"2013-09-28","11.50","Running Trail","Wave Universe 3"
"2013-09-26","7.00","Running Trail","Wave Universe 3"
"2013-09-25","5.30","Paved Road","Wave Universe 3"
"2013-09-24","7.00","Running Trail","Wave Universe 3"
"2013-09-23","7.00","Paved Road","Wave Universe 3"
"2013-09-20","7.00","Paved Road","Wave Universe 3"
"2013-09-19","6.50","Paved Road","Wave Universe 3"
"2013-09-17","5.00","Paved Road","Wave Universe 3"
"2013-09-16","6.00","Paved Road","Wave Universe 3"
"2013-09-14","16.00","Paved Road","Wave Universe 3"
"2013-09-13","6.40","Paved Road","Wave Universe 3"
"2013-09-12","2.40","Paved Road","Wave Universe 3"
"2013-09-10","7.00","Paved Road","Wave Universe 3"
"2013-09-08","10.00","Mountain Trail","MT110"
"2013-09-07","5.00","Paved Road","Wave Universe 3"
"2013-09-07","3.00","Mountain Trail","MT110"
"2013-09-04","10.00","Paved Road","Wave Universe 3"
"2013-08-31","8.00","Paved Road","Wave Universe 3"
"2013-08-29","8.00","Paved Road","Wave Universe 3"
"2013-08-26","8.00","Paved Road","Wave Universe 3"
"2013-08-25","4.00","Paved Road","Wave Universe 3"
"2013-08-24","9.00","Paved Road","Wave Universe 3"
"2013-08-22","9.00","Paved Road","Wave Universe 3"
"2013-08-20","9.00","Paved Road","Wave Universe 3"
"2013-08-19","6.00","Paved Road","Wave Universe 3"
"2013-08-18","7.00","Paved Road","Wave Universe 3"
"2013-08-16","7.00","Paved Road","Wave Universe 3"
"2013-08-14","6.00","Paved Road","Wave Universe 3"
"2013-08-13","8.00","Paved Road","Wave Universe 3"
"2013-08-12","6.00","Paved Road","Wave Universe 3"
"2013-08-10","7.00","Paved Road","Wave Universe 3"
"2013-08-09","7.00","Paved Road","Wave Universe 3"
"2013-08-07","4.00","Paved Road","Wave Universe 3"
"2013-08-06","6.00","Paved Road","Wave Universe 3"
"2013-08-05","6.00","Paved Road","Wave Universe 3"
"2013-08-03","6.00","Paved Road","Wave Universe 3"
"2013-08-02","4.00","Paved Road","Wave Universe 3"
"2013-07-30","6.00","Paved Road","Wave Universe 3"
"2013-07-27","8.00","Paved Road","MX20v3 Minimus"
"2013-07-25","6.00","Paved Road","MX20v3 Minimus"
"2013-07-23","4.00","Paved Road","MX20v3 Minimus"
"2013-07-21","4.00","Paved Road","MX20v3 Minimus"
"2013-07-19","4.00","Paved Road","MX20v3 Minimus"
"2013-07-11","7.00","Paved Road","MX20v3 Minimus"
"2013-07-08","10.00","Paved Road","MX20v3 Minimus"
"2013-07-06","7.00","Paved Road","MX20v3 Minimus"
"2013-07-03","12.80","Paved Road","MX20v3 Minimus"
"2013-07-01","6.40","Paved Road","MX20v3 Minimus"
"2013-06-30","12.00","Paved Road","MX20v3 Minimus"
"2013-06-27","7.00","Paved Road","MX20v3 Minimus"
"2013-06-24","9.00","Paved Road","MX20v3 Minimus"
"2013-06-22","12.00","Paved Road","MX20v3 Minimus"
"2013-06-19","8.00","Paved Road","MX20v3 Minimus"
"2013-06-17","10.00","Paved Road","MX20v3 Minimus"
"2013-06-15","10.00","Paved Road","MX20v3 Minimus"
"2013-06-12","5.00","Paved Road","MX20v3 Minimus"
"2013-06-11","6.00","Paved Road","MX20v3 Minimus"
"2013-06-10","7.00","Paved Road","MX20v3 Minimus"
"2013-06-08","6.00","Paved Road","MX20v3 Minimus"
"2013-06-07","9.00","Paved Road","MX20v3 Minimus"
"2013-06-03","10.00","Paved Road","MX20v3 Minimus"
"2013-05-27","6.00","Paved Road","MX20v3 Minimus"
"2013-05-26","8.00","Mountain Trail","MT110"
"2013-05-22","6.00","Paved Road","MX20v3 Minimus"
"2013-05-21","6.00","Paved Road","MX20v3 Minimus"
"2013-05-20","6.00","Paved Road","MX20v3 Minimus"
"2013-05-19","10.00","Mountain Trail","MT110"
"2013-05-18","4.00","Paved Road","MX20v3 Minimus"
"2013-05-16","6.00","Paved Road","MX20v3 Minimus"
"2013-05-15","3.00","Paved Road","MX20v3 Minimus"
"2013-05-14","6.00","Paved Road","MX20v3 Minimus"
"2013-05-13","6.00","Paved Road","MX20v3 Minimus"
"2013-05-12","12.00","Paved Road","MX20v3 Minimus"
"2013-05-09","6.00","Paved Road","MX20v3 Minimus"
"2013-05-08","6.00","Paved Road","MX20v3 Minimus"
"2013-05-07","6.00","Paved Road","MX20v3 Minimus"
"2013-05-06","6.00","Paved Road","MX20v3 Minimus"
"2013-05-04","8.00","Paved Road","MX20v3 Minimus"
"2013-05-02","6.00","Paved Road","MX20v3 Minimus"
"2013-05-01","6.00","Paved Road","MX20v3 Minimus"
"2013-04-30","6.00","Paved Road","MX20v3 Minimus"
"2013-04-29","6.00","Paved Road","MX20v3 Minimus"
"2013-04-27","8.00","Paved Road","MX20v3 Minimus"
"2013-04-25","6.00","Paved Road","MX20v3 Minimus"
"2013-04-24","6.00","Paved Road","MX20v3 Minimus"
"2013-04-22","4.00","Paved Road","MX20v3 Minimus"
"2013-04-21","5.00","Paved Road","MX20v3 Minimus"
"2013-04-20","7.00","Paved Road","MX20v3 Minimus"
"2013-04-19","4.00","Paved Road","MX20v3 Minimus"
"2013-04-17","11.00","Paved Road","MX20v3 Minimus"
"2013-04-15","8.00","Paved Road","MX20v3 Minimus"
"2013-04-13","7.00","Paved Road","MX20v3 Minimus"
"2013-04-11","6.00","Paved Road","MX20v3 Minimus"
"2013-04-10","4.00","Paved Road","MX20v3 Minimus"
"2013-04-09","8.00","Paved Road","MX20v3 Minimus"
"2013-04-07","17.00","Mountain Trail","MT110"
"2013-04-05","7.00","Paved Road","MX20v3 Minimus"
"2013-04-03","7.00","Paved Road","MX20v3 Minimus"
"2013-04-01","8.00","Paved Road","MX20v3 Minimus"
"2013-03-31","9.00","Mountain Trail","MT110"
"2013-03-27","8.00","Paved Road","MX20v3 Minimus"
"2013-03-25","4.00","Paved Road","MX20v3 Minimus"
"2013-03-24","22.00","Mountain Trail","MT110"
"2013-03-22","6.00","Paved Road","MX20v3 Minimus"
"2013-03-20","7.00","Paved Road","MX20v3 Minimus"
"2013-03-19","7.00","Paved Road","MX20v3 Minimus"
"2013-03-18","7.00","Paved Road","MX20v3 Minimus"
"2013-03-16","14.00","Mountain Trail","MT110"
"2013-03-15","7.00","Paved Road","MX20v3 Minimus"
"2013-03-13","8.00","Paved Road","MX20v3 Minimus"
"2013-03-12","5.00","Paved Road","MX20v3 Minimus"
"2013-03-11","8.00","Paved Road","MX20v3 Minimus"
"2013-03-10","14.00","Paved Road","MT110"
"2013-03-07","5.50","Paved Road","MX20v3 Minimus"
"2013-03-05","4.00","Paved Road","MX20v3 Minimus"
"2013-03-04","8.00","Paved Road","MX20v3 Minimus"
"2013-03-02","51.50","Mountain Trail","MT110"
"2013-02-27","7.00","Paved Road","MX20v3 Minimus"
"2013-02-26","4.00","Paved Road","Wave Universe 3"
"2013-02-26","6.20","Paved Road","Wave Universe 3"
"2013-02-24","14.50","Paved Road","Wave Universe 3"
"2013-02-21","5.20","Paved Road","Wave Universe 3"
"2013-02-19","4.00","Paved Road","Wave Universe 3"
"2013-02-17","13.10","Mountain Trail","MT110"
"2013-02-16","10.50","Mountain Trail","MT110"
"2013-02-14","8.00","Paved Road","Wave Universe 3"
"2013-02-12","11.00","Paved Road","Wave Universe 3"
"2013-02-10","10.00","Mountain Trail","MT110"
"2013-02-09","5.00","Mountain Trail","MT110"
"2013-02-08","9.00","Mountain Trail","MT110"
"2013-02-06","8.00","Paved Road","Wave Universe 3"
"2013-02-05","4.00","Paved Road","Wave Universe 3"
"2013-02-04","4.00","Paved Road","Wave Universe 3"
"2013-02-03","11.70","Mountain Trail","MT110"
"2013-02-02","9.00","Mountain Trail","MT110"
"2013-01-31","5.20","Paved Road","Wave Universe 3"
"2013-01-30","6.80","Paved Road","Wave Universe 3"
"2013-01-27","31.00","Mountain Trail","MT110"
"2013-01-26","10.50","Mountain Trail","MT110"
"2013-01-25","5.00","Mountain Trail","MT110"
"2013-01-23","7.70","Paved Road","Wave Universe 3"
"2013-01-22","4.60","Paved Road","Wave Universe 3"
"2013-01-20","10.40","Mountain Trail","MT110"
"2013-01-19","16.80","Mountain Trail","MT110"
"2013-01-17","5.20","Paved Road","Wave Universe 3"
"2013-01-16","11.50","Paved Road","Wave Universe 3"
"2013-01-13","8.00","Paved Road","Wave Universe 3"
"2013-01-13","9.00","Mountain Trail","MT110"
"2013-01-09","8.00","Paved Road","Wave Universe 3"
"2013-01-06","9.00","Mountain Trail","MT110"
"2013-01-05","9.00","Mountain Trail","MT110"
"2013-01-04","8.00","Mountain Trail","MT110"
"2013-01-02","8.00","Paved Road","Wave Universe 3"
"2013-01-01","10.10","Mountain Trail","MT110"
"2012-12-29","17.00","Mountain Trail","MT110"
"2012-12-28","9.00","Mountain Trail","MT110"
"2012-12-26","8.00","Paved Road","Wave Universe 3"
"2012-12-23","17.30","Mountain Trail","MT110"
"2012-12-21","9.00","Mountain Trail","MT110"
"2012-12-20","6.00","Mountain Trail","MT110"
"2012-12-19","4.00","Paved Road","Wave Universe 3"
"2012-12-18","5.30","Paved Road","Wave Universe 3"
"2012-12-17","9.00","Mountain Trail","MT110"
"2012-12-15","11.30","Mountain Trail","MT110"
"2012-12-12","6.70","Paved Road","Wave Universe 3"
"2012-12-11","5.00","Paved Road","Wave Universe 3"
"2012-12-09","26.20","Paved Road","Wave Universe 3"
"2012-12-06","5.10","Paved Road","Wave Universe 3"
"2012-12-05","8.00","Paved Road","Wave Universe 3"
"2012-12-02","26.20","Paved Road","Wave Universe 3"
"2012-11-28","5.00","Paved Road","Wave Universe 3"
"2012-11-27","6.00","Paved Road","Wave Universe 3"
"2012-11-26","4.00","Paved Road","Wave Universe 3"
"2012-11-25","4.00","Paved Road","Wave Universe 3"
"2012-11-24","9.20","Paved Road","Wave Universe 3"
"2012-11-22","14.40","Paved Road","Wave Universe 3"
"2012-11-20","7.00","Paved Road","Wave Universe 3"
"2012-11-19","8.00","Paved Road","Wave Universe 3"
"2012-11-17","4.10","Mountain Trail","Trail Minimus"
"2012-11-15","5.20","Paved Road","Wave Universe 3"
"2012-11-14","8.00","Paved Road","Wave Universe 3"
"2012-11-13","7.00","Paved Road","Wave Universe 3"
"2012-11-12","4.00","Paved Road","Wave Universe 3"
"2012-11-11","14.30","Paved Road","Wave Universe 3"
"2012-11-10","8.60","Paved Road","Wave Universe 3"
"2012-11-08","5.20","Paved Road","Wave Universe 3"
"2012-11-07","6.00","Paved Road","Wave Universe 3"
"2012-11-06","6.00","Paved Road","Wave Universe 3"
"2012-11-05","4.00","Paved Road","Wave Universe 3"
"2012-11-04","18.00","Paved Road","Wave Universe 3"
"2012-10-28","11.00","Paved Road","Wave Universe 3"
"2012-10-27","7.40","Paved Road","Wave Universe 3"
"2012-10-26","3.00","Paved Road","Wave Universe 3"
"2012-10-25","6.00","Paved Road","Wave Universe 3"
"2012-10-21","18.00","Paved Road","Wave Universe 3"
"2012-10-19","4.00","Paved Road","Wave Universe 3"
"2012-10-18","5.20","Paved Road","Wave Universe 3"
"2012-10-17","11.50","Paved Road","Wave Universe 3"
"2012-10-16","6.00","Paved Road","Wave Universe 3"
"2012-10-14","17.10","Mountain Trail","Trail Minimus"
"2012-10-13","9.00","Mountain Trail","Trail Minimus"
"2012-10-11","7.20","Paved Road","Wave Universe 3"
"2012-10-10","12.00","Paved Road","Wave Universe 3"
"2012-10-08","12.00","Paved Road","Wave Universe 3"
"2012-10-06","5.00","Mountain Trail","Trail Minimus"
"2012-10-04","5.30","Paved Road","Wave Universe 3"
"2012-10-03","8.00","Paved Road","Wave Universe 3"
"2012-10-02","4.00","Paved Road","Wave Universe 3"
"2012-09-30","23.70","Paved Road","Wave Universe 3"
"2012-09-29","4.00","Paved Road","Wave Universe 3"
"2012-09-26","10.60","Paved Road","Wave Universe 3"
"2012-09-24","11.40","Paved Road","Wave Universe 3"
"2012-09-22","21.00","Mountain Trail","Trail Minimus"
"2012-09-20","10.00","Paved Road","Wave Universe 3"
"2012-09-18","12.00","Paved Road","Wave Universe 3"
"2012-09-16","13.80","Mountain Trail","Trail Minimus"
"2012-09-14","4.00","Paved Road","Wave Universe 3"
"2012-09-13","9.50","Paved Road","Wave Universe 3"
"2012-09-12","8.00","Paved Road","Wave Universe 3"
"2012-09-11","4.00","Paved Road","Wave Universe 3"
"2012-09-08","30.00","Mountain Trail","Trail Minimus"
"2012-09-05","12.00","Paved Road","Wave Universe 3"
"2012-09-03","8.00","Paved Road","Wave Universe 3"
"2012-08-30","8.00","Paved Road","Wave Universe 3"
"2012-08-29","4.00","Paved Road","Wave Universe 3"
"2012-08-27","4.00","Paved Road","Wave Universe 3"
"2012-08-26","8.00","Paved Road","Wave Universe 3"
"2012-08-25","10.20","Mountain Trail","Trail Minimus"
"2012-08-23","8.00","Paved Road","Wave Universe 3"
"2012-08-22","14.00","Paved Road","Wave Universe 3"
"2012-08-21","4.00","Paved Road","Wave Universe 3"
"2012-08-19","8.00","Paved Road","Wave Universe 3"
"2012-08-18","16.70","Paved Road","Wave Universe 3"
"2012-08-15","10.50","Paved Road","Wave Universe 3"
"2012-08-14","10.50","Paved Road","Wave Universe 3"
"2012-08-12","8.00","Paved Road","Wave Universe 3"
"2012-08-11","8.00","Paved Road","Wave Universe 3"
"2012-08-09","8.00","Paved Road","Wave Universe 3"
"2012-08-08","16.00","Paved Road","Wave Universe 3"
"2012-08-06","8.00","Paved Road","Wave Universe 3"
"2012-08-04","14.00","Paved Road","Wave Universe 3"
"2012-08-02","8.00","Paved Road","Wave Universe 3"
"2012-08-01","7.30","Paved Road","Wave Universe 3"
"2012-07-30","11.00","Paved Road","Wave Universe 3"
"2012-07-28","9.00","Paved Road","Wave Universe 3"
"2012-07-26","8.00","Paved Road","Barefoot"
"2012-07-25","8.00","Paved Road","Wave Universe 3"
"2012-07-23","8.00","Paved Road","Wave Universe 3"
"2012-07-22","8.00","Paved Road","Wave Universe 3"
"2012-07-21","9.00","Paved Road","Wave Universe 3"
"2012-07-19","10.00","Paved Road","Wave Universe 3"
"2012-07-17","8.00","Paved Road","Wave Universe 3"
"2012-07-15","16.00","Paved Road","Wave Universe 3"
"2012-07-14","14.00","Paved Road","Wave Universe 3"
"2012-07-11","12.00","Paved Road","Wave Universe 3"
"2012-07-09","12.00","Paved Road","Wave Universe 3"
"2012-07-07","12.50","Paved Road","Wave Universe 3"
"2012-07-05","4.60","Paved Road","Wave Universe 3"
"2012-07-04","15.50","Paved Road","Wave Universe 3"
"2012-07-03","8.20","Paved Road","Wave Universe 3"
"2012-07-01","7.70","Paved Road","Wave Universe 3"
"2012-06-29","19.20","Paved Road","Wave Universe 3"
"2012-06-27","12.80","Paved Road","Wave Universe 3"
"2012-06-26","7.70","Paved Road","Wave Universe 3"
"2012-06-24","8.00","Paved Road","Wave Universe 3"
"2012-06-23","14.60","Paved Road","Wave Universe 3"
"2012-06-21","7.50","Paved Road","Wave Universe 3"
"2012-06-19","12.00","Paved Road","Wave Universe 3"
"2012-06-17","8.00","Paved Road","Wave Universe 3"
"2012-06-16","8.00","Paved Road","Wave Universe 3"
"2012-06-14","12.50","Paved Road","Wave Universe 3"
"2012-06-13","2.70","Paved Road","Wave Universe 3"
"2012-06-12","8.50","Paved Road","Wave Universe 3"
"2012-06-11","8.50","Paved Road","Wave Universe 3"
"2012-06-10","7.40","Paved Road","Wave Universe 3"
"2012-06-09","8.00","Paved Road","Wave Universe 3"
"2012-06-07","12.00","Paved Road","Wave Universe 3"
"2012-06-06","4.00","Paved Road","Wave Universe 3"
"2012-06-02","31.80","Mountain Trail","Trail Minimus"
"2012-05-31","6.00","Paved Road","Wave Universe 3"
"2012-05-30","8.00","Paved Road","Wave Universe 3"
"2012-05-28","7.40","Paved Road","Wave Universe 3"
"2012-05-27","7.40","Paved Road","Wave Universe 3"
"2012-05-26","9.00","Mountain Trail","Trail Minimus"
"2012-05-25","6.00","Paved Road","Wave Universe 3"
"2012-05-24","8.00","Paved Road","Wave Universe 3"
"2012-05-23","4.00","Paved Road","Wave Universe 3"
"2012-05-22","4.00","Paved Road","Wave Universe 3"
"2012-05-20","24.50","Paved Road","Wave Universe 3"
"2012-05-18","4.00","Paved Road","Wave Universe 3"
"2012-05-16","4.00","Paved Road","Wave Universe 3"
"2012-05-15","4.00","Paved Road","Wave Universe 3"
"2012-05-14","8.00","Paved Road","Wave Universe 3"
"2012-05-13","12.00","Paved Road","Trail Minimus"
"2012-05-12","9.00","Mountain Trail","Trail Minimus"
"2012-05-10","8.00","Paved Road","Wave Universe 3"
"2012-05-09","4.00","Paved Road","Wave Universe 3"
"2012-05-07","7.40","Paved Road","Wave Universe 3"
"2012-05-06","9.00","Mountain Trail","Trail Minimus"
"2012-05-05","8.00","Paved Road","Wave Universe 3"
"2012-05-03","8.00","Paved Road","Wave Universe 3"
"2012-05-02","3.00","Paved Road","Wave Universe 3"
"2012-04-29","26.20","Paved Road","Wave Universe 3"
"2012-04-27","4.00","Paved Road","Wave Universe 3"
"2012-04-25","8.00","Paved Road","Wave Universe 3"
"2012-04-24","8.00","Paved Road","Wave Universe 3"
"2012-04-23","4.00","Paved Road","Wave Universe 3"
"2012-04-22","13.00","Paved Road","Wave Universe 3"
"2012-04-20","6.00","Paved Road","Wave Universe 3"
"2012-04-19","4.50","Paved Road","Wave Universe 3"
"2012-04-18","4.00","Paved Road","Wave Universe 3"
"2012-04-18","5.00","Treadmill","Barefoot"
"2012-04-17","3.00","Treadmill","Barefoot"
"2012-04-15","12.00","Paved Road","Wave Universe 3"
"2012-04-14","5.00","Treadmill","Barefoot"
"2012-04-13","5.00","Treadmill","Barefoot"
"2012-04-12","4.00","Treadmill","Barefoot"
"2012-04-11","3.00","Treadmill","Barefoot"
"2012-04-10","2.00","Treadmill","Barefoot"
"2012-04-09","4.00","Paved Road","Wave Universe 3"
"2012-04-07","6.00","Paved Road","Wave Universe 3"
"2012-04-06","4.00","Treadmill","Barefoot"
"2012-04-05","3.00","Treadmill","Barefoot"
"2012-04-04","3.50","Treadmill","Barefoot"
"2012-04-03","3.00","Treadmill","Barefoot"
"2012-04-01","19.00","Paved Road","Wave Universe 3"
"2012-03-31","5.00","Mountain Trail","Trail Minimus"
"2012-03-30","3.00","Treadmill","Barefoot"
"2012-03-29","3.00","Treadmill","Barefoot"
"2012-03-28","2.50","Treadmill","Barefoot"
"2012-03-27","5.00","Treadmill","Barefoot"
"2012-03-26","3.00","Treadmill","Barefoot"
"2012-03-25","7.00","Mountain Trail","Trail Minimus"
"2012-03-24","9.00","Mountain Trail","Trail Minimus"
"2012-03-23","3.50","Treadmill","Barefoot"
"2012-03-22","3.00","Treadmill","Barefoot"
"2012-03-21","3.50","Treadmill","Barefoot"
"2012-03-17","18.00","Mountain Trail","Trail Minimus"
"2012-03-11","13.10","Mountain Trail","Trail Minimus"
"2012-03-09","3.00","Treadmill","Barefoot"
"2012-03-08","4.00","Treadmill","Barefoot"
"2012-03-04","13.00","Mountain Trail","Trail Minimus"
"2012-03-03","14.00","Paved Road","Wave Universe 3"
"2012-03-01","4.00","Treadmill","Barefoot"
"2012-02-29","3.00","Treadmill","Barefoot"
"2012-02-26","15.00","Paved Road","Wave Universe 3"
"2012-02-25","8.00","Paved Road","Wave Universe 3"
"2012-02-24","6.00","Paved Road","Wave Universe 3"
"2012-02-22","3.00","Treadmill","Barefoot"
"2012-02-19","13.00","Paved Road","Wave Universe 3"
"2012-02-18","5.00","Treadmill","Barefoot"
"2012-02-16","4.00","Paved Road","Wave Universe 3"
"2012-02-15","6.00","Paved Road","Wave Universe 3"
"2012-02-12","13.00","Mountain Trail","Trail Minimus"
"2012-02-11","4.00","Paved Road","Wave Universe 3"
"2012-02-09","4.00","Paved Road","Wave Universe 3"
"2012-02-07","4.00","Paved Road","Wave Universe 3"
"2012-02-05","10.00","Paved Road","Wave Universe 3"
"2012-01-29","13.00","Mountain Trail","Trail Minimus"
"2012-01-26","14.00","Paved Road","Wave Universe 3"
"2012-01-22","13.40","Mountain Trail","Trail Minimus"
"2012-01-19","10.00","Paved Road","Wave Universe 3"
"2012-01-17","12.00","Paved Road","Wave Universe 3"
"2012-01-15","6.50","Mountain Trail","Trail Minimus"
"2012-01-14","6.00","Mountain Trail","Trail Minimus"
"2012-01-12","4.50","Paved Road","Wave Universe 3"
"2012-01-10","3.00","Paved Road","Wave Universe 3"
"2012-01-08","6.00","Mountain Trail","Trail Minimus"
"2012-01-07","11.00","Mountain Trail","Trail Minimus"
"2012-01-05","6.00","Paved Road","Wave Universe 3"
"2012-01-04","4.00","Paved Road","Wave Universe 3"
"2012-01-03","2.00","Treadmill","Barefoot"
"2011-12-31","4.00","Paved Road","Wave Universe 3"
"2011-12-29","14.40","Paved Road","Wave Universe 3"
"2011-12-26","9.40","Paved Road","Wave Universe 3"
"2011-12-24","6.00","Mountain Trail","Trail Minimus"
"2011-12-23","9.50","Mountain Trail","Trail Minimus"
"2011-12-21","6.00","Paved Road","Wave Universe 3"
"2011-12-11","26.20","Paved Road","Wave Universe 3"
"2011-12-06","9.40","Paved Road","Wave Universe 3"
"2011-12-03","6.00","Paved Road","Wave Universe 3"
"2011-12-02","9.20","Paved Road","Wave Universe 3"
"2011-12-01","3.00","Treadmill","Wave Universe 3"
"2011-11-29","4.00","Paved Road","Wave Universe 3"
"2011-11-28","7.40","Paved Road","Wave Universe 3"
"2011-11-26","11.40","Paved Road","Wave Universe 3"
"2011-11-24","6.00","Paved Road","Wave Universe 3"
"2011-11-21","4.00","Paved Road","Wave Universe 3"
"2011-11-20","20.00","Paved Road","Wave Universe 3"
"2011-11-17","14.60","Paved Road","Wave Universe 3"
"2011-11-15","4.00","Paved Road","Wave Universe 3"
"2011-11-12","22.20","Paved Road","Wave Universe 3"
"2011-11-10","6.00","Paved Road","Wave Universe 3"
"2011-11-08","9.40","Paved Road","Wave Universe 3"
"2011-11-06","13.40","Paved Road","Wave Universe 3"
"2011-11-05","11.00","Treadmill","Wave Universe 3"
"2011-11-03","4.00","Paved Road","Wave Universe 3"
"2011-11-02","7.40","Paved Road","Wave Universe 3"
"2011-11-01","5.00","Paved Road","Wave Universe 3"
"2011-10-31","7.00","Paved Road","Wave Universe 3"
"2011-10-30","6.20","Paved Road","Wave Universe 3"
"2011-10-29","18.00","Paved Road","Wave Universe 3"
"2011-10-28","4.00","Paved Road","Wave Universe 3"
"2011-10-27","5.00","Paved Road","Wave Universe 3"
"2011-10-25","4.00","Paved Road","Wave Universe 3"
"2011-10-25","4.00","Paved Road","Wave Universe 3"
"2011-10-23","13.10","Paved Road","Wave Universe 3"
"2011-10-22","20.20","Paved Road","Wave Universe 3"
"2011-10-20","6.00","Paved Road","Wave Universe 3"
"2011-10-18","11.00","Paved Road","Wave Universe 3"
"2011-10-17","7.40","Paved Road","Wave Universe 3"
"2011-10-16","7.00","Paved Road","Wave Universe 3"
"2011-10-15","18.60","Paved Road","Wave Universe 3"
"2011-10-14","4.00","Paved Road","Wave Universe 3"
"2011-10-13","4.00","Paved Road","Wave Universe 3"
"2011-10-12","10.00","Paved Road","Wave Universe 3"
"2011-10-09","13.10","Paved Road","Wave Universe 3"
"2011-10-05","13.00","Paved Road","Wave Universe 3"
"2011-10-03","13.10","Paved Road","Wave Universe 3"
"2011-10-02","4.50","Paved Road","Wave Universe 3"
"2011-10-01","4.00","Treadmill","Barefoot"
"2011-10-01","9.00","Paved Road","Wave Universe 3"
"2011-09-29","9.40","Paved Road","Wave Universe 3"
"2011-09-27","10.00","Paved Road","Wave Universe 3"
"2011-09-25","14.10","Paved Road","Wave Universe 3"
"2011-09-24","3.10","Paved Road","Wave Universe 3"
"2011-09-23","14.20","Paved Road","Wave Universe 3"
"2011-09-21","10.00","Paved Road","Wave Universe 3"
"2011-09-19","10.00","Paved Road","Wave Universe 3"
"2011-09-17","7.00","Paved Road","Wave Universe 3"
"2011-09-16","10.00","Paved Road","Wave Universe 3"
"2011-09-14","7.00","Paved Road","Wave Universe 3"
"2011-09-13","13.00","Paved Road","Wave Universe 3"
"2011-09-11","15.00","Paved Road","Wave Universe 3"
"2011-09-08","7.00","Paved Road","Wave Universe 3"
"2011-09-07","10.00","Paved Road","Wave Universe 3"
"2011-09-05","8.00","Paved Road","Wave Universe 3"
"2011-09-03","8.00","Paved Road","Wave Universe 3"
"2011-08-31","10.00","Paved Road","Wave Universe 3"
"2011-08-30","10.00","Paved Road","Wave Universe 3"
"2011-08-28","10.00","Paved Road","Wave Universe 3"
"2011-08-27","13.00","Paved Road","Wave Universe 3"
"2011-08-25","11.00","Paved Road","Wave Universe 3"
"2011-08-23","10.00","Paved Road","Wave Universe 3"
"2011-08-21","14.60","Mountain Trail","Wave Universe 3"
"2011-08-20","7.00","Paved Road","Wave Universe 3"
"2011-08-19","10.00","Paved Road","Wave Universe 3"
"2011-08-17","7.00","Paved Road","Wave Universe 3"
"2011-08-16","10.00","Paved Road","Wave Universe 3"
"2011-08-14","7.00","Paved Road","Wave Universe 3"
"2011-08-13","13.00","Mountain Trail","Wave Universe 3"
"2011-08-12","6.00","Paved Road","Wave Universe 3"
"2011-08-10","4.00","Paved Road","Wave Universe 3"
"2011-08-09","6.00","Paved Road","Wave Universe 3"
"2011-08-08","7.00","Paved Road","Wave Universe 3"
"2011-08-07","7.00","Paved Road","Wave Universe 3"
"2011-08-06","13.00","Mountain Trail","Wave Universe 3"
"2011-08-05","4.00","Treadmill","Barefoot"
"2011-08-04","4.00","Treadmill","Barefoot"
"2011-08-03","7.00","Treadmill","Barefoot"
"2011-08-02","2.00","Treadmill","Barefoot"
"2011-08-01","4.00","Paved Road","Wave Universe 3"
"2011-07-31","10.00","Paved Road","Wave Universe 3"
"2011-07-30","4.00","Paved Road","Wave Universe 3"
"2011-07-30","6.00","Mountain Trail","Wave Universe 3"
